locality_id,postal_code,cost_time,cost_driving,cost_total
L2427962,T2M1J6,33.01270588235294,37.662,70.67470588235294
L2427962,T2M1Y4,37.79513725490196,37.662,75.45713725490197
L2427962,T2M2M5,33.152,37.662,70.814
L1306706,T2M0Z4,35.27027450980392,49.65,84.92027450980392
L1306706,T2M4K4,29.90305882352941,49.65,79.55305882352941
L1306706,T2M3X9,29.726117647058825,49.65,79.37611764705882
L1306706,T2M0W1,30.905725490196073,49.65,80.55572549019607
L1306706,T2M0E3,26.570666666666664,49.65,76.22066666666666
L1306706,T2M0Y7,36.449882352941174,49.65,86.09988235294117
L1306706,T2M1J6,41.93505882352941,49.65,91.58505882352941
L1306706,T2M1Y4,48.01003921568628,49.65,97.66003921568628
L1306706,T2M2M5,42.111999999999995,49.65,91.762
L283046,T2M0Z4,27.765960784313727,35.712,63.47796078431373
L283046,T2M4K4,23.540705882352942,35.712,59.25270588235294
L283046,T2M3X9,23.401411764705884,35.712,59.11341176470589
L283046,T2M0W1,24.330039215686273,35.712,60.04203921568627
L283046,T2M0E3,20.917333333333332,35.712,56.629333333333335
L283046,T2M0Y7,28.694588235294116,35.712,64.40658823529412
L283046,T2M1J6,33.01270588235294,35.712,68.72470588235294
L283046,T2M1Y4,37.79513725490196,35.712,73.50713725490196
L283046,T2M2M5,33.152,35.712,68.864
L249609,T2M0Z4,18.76078431372549,22.944,41.70478431372549
L249609,T2M4K4,15.905882352941177,22.944,38.84988235294118
L249609,T2M3X9,15.811764705882354,22.944,38.755764705882356
L249609,T2M0W1,16.43921568627451,22.944,39.38321568627451
L249609,T2M0E3,14.133333333333333,22.944,37.07733333333333
L249609,T2M0Y7,19.388235294117646,22.944,42.332235294117645
L249609,T2M1J6,22.305882352941175,22.944,45.24988235294117
L249609,T2M1Y4,25.537254901960786,22.944,48.48125490196078
L249609,T2M2M5,22.4,22.944,45.343999999999994
L2465278,T2M0Z4,31.518117647058823,41.904,73.42211764705883
L2465278,T2M4K4,26.721882352941176,41.904,68.62588235294118
L2465278,T2M3X9,26.563764705882353,41.904,68.46776470588236
L2465278,T2M0W1,27.617882352941173,41.904,69.52188235294118
L2465278,T2M0E3,23.744,41.904,65.648
L2465278,T2M0Y7,32.57223529411765,41.904,74.47623529411766
L2465278,T2M1J6,37.473882352941175,41.904,79.37788235294119
L2465278,T2M1Y4,42.90258823529412,41.904,84.80658823529413
L2465278,T2M2M5,37.632,41.904,79.536
L487040,T2M0Z4,32.643764705882354,46.17,78.81376470588236
L487040,T2M4K4,27.676235294117646,46.17,73.84623529411765
L487040,T2M3X9,27.512470588235296,46.17,73.6824705882353
L487040,T2M0W1,28.604235294117643,46.17,74.77423529411764
L487040,T2M0E3,24.592,46.17,70.762
L487040,T2M0Y7,33.7355294117647,46.17,79.9055294117647
L487040,T2M1J6,38.81223529411764,46.17,84.98223529411764
L487040,T2M1Y4,44.434823529411766,46.17,90.60482352941176
L487040,T2M2M5,38.976,46.17,85.146
L3242567,T2M0Z4,18.76078431372549,20.189999999999998,38.95078431372549
L3242567,T2M4K4,15.905882352941177,20.189999999999998,36.095882352941175
L3242567,T2M3X9,15.811764705882354,20.189999999999998,36.00176470588235
L3242567,T2M0W1,16.43921568627451,20.189999999999998,36.629215686274506
L3242567,T2M0E3,14.133333333333333,20.189999999999998,34.32333333333333
L3242567,T2M0Y7,19.388235294117646,20.189999999999998,39.57823529411765
L3242567,T2M1J6,22.305882352941175,20.189999999999998,42.49588235294117
L3242567,T2M1Y4,25.537254901960786,20.189999999999998,45.727254901960784
L3242567,T2M2M5,22.4,20.189999999999998,42.589999999999996
L2175932,T2M0Z4,34.89505882352942,41.64,76.53505882352943
L2175932,T2M4K4,29.58494117647059,41.64,71.2249411764706
L2175932,T2M3X9,29.409882352941178,41.64,71.04988235294118
L2175932,T2M0W1,30.576941176470587,41.64,72.21694117647058
L2175932,T2M0E3,26.288,41.64,67.928
L2175932,T2M0Y7,36.06211764705882,41.64,77.70211764705883
L2175932,T2M1J6,41.48894117647059,41.64,83.12894117647059
L2175932,T2M1Y4,47.49929411764706,41.64,89.13929411764707
L2175932,T2M2M5,41.664,41.64,83.304
L1304813,T2M0Z4,36.39592156862745,49.356,85.75192156862745
L1304813,T2M4K4,30.857411764705883,49.356,80.21341176470588
L1304813,T2M3X9,30.674823529411764,49.356,80.03082352941176
L1304813,T2M0W1,31.892078431372546,49.356,81.24807843137255
L1304813,T2M0E3,27.418666666666667,49.356,76.77466666666666
L1304813,T2M0Y7,37.61317647058823,49.356,86.96917647058822
L1304813,T2M1J6,43.27341176470588,49.356,92.62941176470588
L1304813,T2M1Y4,49.542274509803924,49.356,98.89827450980393
L1304813,T2M2M5,43.455999999999996,49.356,92.812
L1306710,T2M0Z4,30.392470588235298,41.346,71.73847058823529
L1306710,T2M4K4,25.76752941176471,41.346,67.1135294117647
L1306710,T2M3X9,25.615058823529413,41.346,66.96105882352941
L1306710,T2M0W1,26.631529411764706,41.346,67.9775294117647
L1306710,T2M0E3,22.896,41.346,64.24199999999999
L1306710,T2M0Y7,31.408941176470588,41.346,72.75494117647058
L1306710,T2M1J6,36.13552941176471,41.346,77.48152941176471
L1306710,T2M1Y4,41.37035294117648,41.346,82.71635294117647
L1306710,T2M2M5,36.288,41.346,77.63399999999999
L1470943,T2M0Z4,33.01898039215686,47.238,80.25698039215686
L1470943,T2M4K4,27.994352941176473,47.238,75.23235294117647
L1470943,T2M3X9,27.828705882352942,47.238,75.06670588235295
L1470943,T2M0W1,28.933019607843136,47.238,76.17101960784314
L1470943,T2M0E3,24.874666666666666,47.238,72.11266666666667
L1470943,T2M0Y7,34.123294117647056,47.238,81.36129411764705
L1470943,T2M1J6,39.25835294117647,47.238,86.49635294117647
L1470943,T2M1Y4,44.94556862745098,47.238,92.18356862745098
L1470943,T2M2M5,39.424,47.238,86.662
L2593092,T2M0Z4,25.13945098039216,28.913999999999998,54.05345098039216
L2593092,T2M4K4,21.313882352941178,28.913999999999998,50.22788235294118
L2593092,T2M3X9,21.187764705882355,28.913999999999998,50.10176470588235
L2593092,T2M0W1,22.02854901960784,28.913999999999998,50.94254901960784
L2593092,T2M0E3,18.938666666666666,28.913999999999998,47.852666666666664
L2593092,T2M0Y7,25.980235294117648,28.913999999999998,54.89423529411765
L2593092,T2M1J6,29.88988235294118,28.913999999999998,58.80388235294117
L2593092,T2M1Y4,34.219921568627456,28.913999999999998,63.13392156862746
L2593092,T2M2M5,30.016,28.913999999999998,58.92999999999999
L2087596,T2M0Z4,21.38729411764706,18.066,39.45329411764706
L2087596,T2M4K4,18.13270588235294,18.066,36.19870588235294
L2087596,T2M3X9,18.025411764705883,18.066,36.09141176470588
L2087596,T2M0W1,18.740705882352938,18.066,36.80670588235294
L2087596,T2M0E3,16.112,18.066,34.178
L2087596,T2M0Y7,22.102588235294114,18.066,40.16858823529411
L2087596,T2M1J6,25.428705882352936,18.066,43.49470588235293
L2087596,T2M1Y4,29.112470588235293,18.066,47.17847058823529
L2087596,T2M2M5,25.535999999999998,18.066,43.602
L4796776,T2M0Z4,29.642039215686278,35.58,65.22203921568628
L4796776,T2M4K4,25.13129411764706,35.58,60.71129411764706
L4796776,T2M3X9,24.98258823529412,35.58,60.562588235294115
L4796776,T2M0W1,25.973960784313725,35.58,61.55396078431372
L4796776,T2M0E3,22.330666666666666,35.58,57.910666666666664
L4796776,T2M0Y7,30.633411764705883,35.58,66.21341176470588
L4796776,T2M1J6,35.24329411764706,35.58,70.82329411764707
L4796776,T2M1Y4,40.348862745098046,35.58,75.92886274509804
L4796776,T2M2M5,35.391999999999996,35.58,70.972
L4731977,T2M0Z4,45.025882352941174,66.93599999999999,111.96188235294116
L4731977,T2M4K4,38.17411764705882,66.93599999999999,105.11011764705881
L4731977,T2M3X9,37.948235294117644,66.93599999999999,104.88423529411764
L4731977,T2M0W1,39.454117647058816,66.93599999999999,106.39011764705882
L4731977,T2M0E3,33.919999999999995,66.93599999999999,100.856
L4731977,T2M0Y7,46.531764705882345,66.93599999999999,113.46776470588233
L4731977,T2M1J6,53.53411764705882,66.93599999999999,120.47011764705881
L4731977,T2M1Y4,61.28941176470588,66.93599999999999,128.22541176470588
L4731977,T2M2M5,53.76,66.93599999999999,120.696
L1594810,T2M0Z4,24.01380392156863,29.052,53.06580392156863
L1594810,T2M4K4,20.359529411764708,29.052,49.411529411764704
L1594810,T2M3X9,20.239058823529412,29.052,49.29105882352941
L1594810,T2M0W1,21.04219607843137,29.052,50.09419607843137
L1594810,T2M0E3,18.090666666666667,29.052,47.14266666666667
L1594810,T2M0Y7,24.816941176470586,29.052,53.868941176470585
L1594810,T2M1J6,28.551529411764704,29.052,57.603529411764704
L1594810,T2M1Y4,32.68768627450981,29.052,61.73968627450981
L1594810,T2M2M5,28.671999999999997,29.052,57.724
L7516338,T2M0Z4,19.51121568627451,19.08,38.59121568627451
L7516338,T2M4K4,16.542117647058824,19.08,35.62211764705882
L7516338,T2M3X9,16.444235294117647,19.08,35.524235294117645
L7516338,T2M0W1,17.09678431372549,19.08,36.17678431372549
L7516338,T2M0E3,14.698666666666666,19.08,33.778666666666666
L7516338,T2M0Y7,20.163764705882354,19.08,39.243764705882356
L7516338,T2M1J6,23.198117647058822,19.08,42.27811764705882
L7516338,T2M1Y4,26.558745098039218,19.08,45.638745098039216
L7516338,T2M2M5,23.296,19.08,42.376
L1513441,T2M0Z4,33.01898039215686,48.413999999999994,81.43298039215685
L1513441,T2M4K4,27.994352941176473,48.413999999999994,76.40835294117647
L1513441,T2M3X9,27.828705882352942,48.413999999999994,76.24270588235294
L1513441,T2M0W1,28.933019607843136,48.413999999999994,77.34701960784312
L1513441,T2M0E3,24.874666666666666,48.413999999999994,73.28866666666666
L1513441,T2M0Y7,34.123294117647056,48.413999999999994,82.53729411764705
L1513441,T2M1J6,39.25835294117647,48.413999999999994,87.67235294117646
L1513441,T2M1Y4,44.94556862745098,48.413999999999994,93.35956862745098
L1513441,T2M2M5,39.424,48.413999999999994,87.838
L3840342,T2M0Z4,39.39764705882353,48.582,87.97964705882353
L3840342,T2M4K4,33.402352941176474,48.582,81.98435294117647
L3840342,T2M3X9,33.20470588235295,48.582,81.78670588235295
L3840342,T2M0W1,34.52235294117647,48.582,83.10435294117647
L3840342,T2M0E3,29.68,48.582,78.262
L3840342,T2M0Y7,40.715294117647055,48.582,89.29729411764706
L3840342,T2M1J6,46.84235294117647,48.582,95.42435294117647
L3840342,T2M1Y4,53.62823529411765,48.582,102.21023529411765
L3840342,T2M2M5,47.04,48.582,95.622
L4150954,T2M0Z4,18.38556862745098,19.62,38.005568627450984
L4150954,T2M4K4,15.587764705882353,19.62,35.207764705882354
L4150954,T2M3X9,15.495529411764707,19.62,35.11552941176471
L4150954,T2M0W1,16.11043137254902,19.62,35.73043137254902
L4150954,T2M0E3,13.850666666666665,19.62,33.470666666666666
L4150954,T2M0Y7,19.00047058823529,19.62,38.62047058823529
L4150954,T2M1J6,21.859764705882352,19.62,41.47976470588235
L4150954,T2M1Y4,25.02650980392157,19.62,44.646509803921575
L4150954,T2M2M5,21.951999999999998,19.62,41.572
L3785377,T2M0Z4,19.51121568627451,21.9,41.41121568627451
L3785377,T2M4K4,16.542117647058824,21.9,38.44211764705882
L3785377,T2M3X9,16.444235294117647,21.9,38.344235294117645
L3785377,T2M0W1,17.09678431372549,21.9,38.996784313725485
L3785377,T2M0E3,14.698666666666666,21.9,36.59866666666667
L3785377,T2M0Y7,20.163764705882354,21.9,42.06376470588235
L3785377,T2M1J6,23.198117647058822,21.9,45.09811764705882
L3785377,T2M1Y4,26.558745098039218,21.9,48.458745098039216
L3785377,T2M2M5,23.296,21.9,45.196
L1514676,T2M0Z4,32.643764705882354,45.498,78.14176470588235
L1514676,T2M4K4,27.676235294117646,45.498,73.17423529411764
L1514676,T2M3X9,27.512470588235296,45.498,73.0104705882353
L1514676,T2M0W1,28.604235294117643,45.498,74.10223529411763
L1514676,T2M0E3,24.592,45.498,70.09
L1514676,T2M0Y7,33.7355294117647,45.498,79.23352941176469
L1514676,T2M1J6,38.81223529411764,45.498,84.31023529411763
L1514676,T2M1Y4,44.434823529411766,45.498,89.93282352941176
L1514676,T2M2M5,38.976,45.498,84.47399999999999
L4460909,T2M0Z4,41.273725490196085,51.93,93.20372549019609
L4460909,T2M4K4,34.992941176470595,51.93,86.9229411764706
L4460909,T2M3X9,34.78588235294118,51.93,86.71588235294118
L4460909,T2M0W1,36.16627450980392,51.93,88.09627450980392
L4460909,T2M0E3,31.093333333333334,51.93,83.02333333333334
L4460909,T2M0Y7,42.654117647058825,51.93,94.58411764705883
L4460909,T2M1J6,49.07294117647059,51.93,101.00294117647059
L4460909,T2M1Y4,56.18196078431373,51.93,108.11196078431374
L4460909,T2M2M5,49.28,51.93,101.21000000000001
L1553313,T2M0Z4,30.767686274509803,41.891999999999996,72.6596862745098
L1553313,T2M4K4,26.08564705882353,41.891999999999996,67.97764705882352
L1553313,T2M3X9,25.93129411764706,41.891999999999996,67.82329411764705
L1553313,T2M0W1,26.96031372549019,41.891999999999996,68.85231372549019
L1553313,T2M0E3,23.178666666666665,41.891999999999996,65.07066666666665
L1553313,T2M0Y7,31.79670588235294,41.891999999999996,73.68870588235293
L1553313,T2M1J6,36.58164705882353,41.891999999999996,78.47364705882353
L1553313,T2M1Y4,41.881098039215686,41.891999999999996,83.77309803921568
L1553313,T2M2M5,36.736,41.891999999999996,78.62799999999999
L377691,T2M0Z4,38.647215686274514,50.586,89.23321568627452
L377691,T2M4K4,32.76611764705883,50.586,83.35211764705883
L377691,T2M3X9,32.57223529411765,50.586,83.15823529411765
L377691,T2M0W1,33.86478431372549,50.586,84.45078431372548
L377691,T2M0E3,29.114666666666665,50.586,79.70066666666666
L377691,T2M0Y7,39.939764705882354,50.586,90.52576470588235
L377691,T2M1J6,45.950117647058825,50.586,96.53611764705883
L377691,T2M1Y4,52.60674509803922,50.586,103.19274509803921
L377691,T2M2M5,46.144,50.586,96.72999999999999
