locality_id,hot_loc,postal_code,pc_loc,km,hours
L7680448,"50.8326148,-115.1679729",T3K2X6,"51.1402186666667,-114.083450777778",112.73,1.2
L7680448,"50.8326148,-115.1679729",T3K2H8,"51.1402186666667,-114.083450777778",112.73,1.2
L6797716,"50.7878526,-115.3067956",T3K3N2,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K5X5,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K4M7,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K4M9,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K2C7,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K2C4,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K3S2,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K2X6,"51.1402186666667,-114.083450777778",149.49,1.91
L6797716,"50.7878526,-115.3067956",T3K2H8,"51.1402186666667,-114.083450777778",149.49,1.91
L7566897,"50.1012317,-114.4419633",T3K3N2,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K5X5,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K4M7,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K4M9,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K2C7,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K2C4,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K3S2,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K2X6,"51.1402186666667,-114.083450777778",165.7,1.95
L7566897,"50.1012317,-114.4419633",T3K2H8,"51.1402186666667,-114.083450777778",165.7,1.95
L7201265,"50.8594647,-115.3867251",T3K3N2,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K5X5,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K4M7,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K4M9,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K2C7,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K2C4,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K3S2,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K2X6,"51.1402186666667,-114.083450777778",148.44,2.09
L7201265,"50.8594647,-115.3867251",T3K2H8,"51.1402186666667,-114.083450777778",148.44,2.09
L9660638,"51.3807655,-112.5340374",T3K3N2,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K5X5,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K4M7,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K4M9,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K2C7,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K2C4,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K3S2,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K2X6,"51.1402186666667,-114.083450777778",146.15,1.54
L9660638,"51.3807655,-112.5340374",T3K2H8,"51.1402186666667,-114.083450777778",146.15,1.54
L9524417,"50.8679095,-115.3531745",T3K3N2,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K5X5,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K4M7,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K4M9,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K2C7,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K2C4,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K3S2,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K2X6,"51.1402186666667,-114.083450777778",139.95,1.9
L9524417,"50.8679095,-115.3531745",T3K2H8,"51.1402186666667,-114.083450777778",139.95,1.9
L9844646,"51.1683285,-115.695627",T3K3N2,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K5X5,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K4M7,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K4M9,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K2C7,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K2C4,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K3S2,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K2X6,"51.1402186666667,-114.083450777778",180.72,2.02
L9844646,"51.1683285,-115.695627",T3K2H8,"51.1402186666667,-114.083450777778",180.72,2.02
L2465370,"51.3315904,-112.7901131",T3K3N2,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K5X5,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K4M7,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K4M9,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K2C7,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K2C4,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K3S2,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K2X6,"51.1402186666667,-114.083450777778",122.15,1.4
L2465370,"51.3315904,-112.7901131",T3K2H8,"51.1402186666667,-114.083450777778",122.15,1.4
L9861051,"52.0125151,-114.854492",T3K3N2,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K5X5,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K4M7,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K4M9,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K2C7,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K2C4,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K3S2,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K2X6,"51.1402186666667,-114.083450777778",168.76,1.78
L9861051,"52.0125151,-114.854492",T3K2H8,"51.1402186666667,-114.083450777778",168.76,1.78
L2528065,"52.0326405,-114.2538643",T3K3N2,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K5X5,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K4M7,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K4M9,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K2C7,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K2C4,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K3S2,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K2X6,"51.1402186666667,-114.083450777778",141.13,1.43
L2528065,"52.0326405,-114.2538643",T3K2H8,"51.1402186666667,-114.083450777778",141.13,1.43
L5068097,"50.2395102,-113.4132151",T3K3N2,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K5X5,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K4M7,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K4M9,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K2C7,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K2C4,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K3S2,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K2X6,"51.1402186666667,-114.083450777778",140.4,1.43
L5068097,"50.2395102,-113.4132151",T3K2H8,"51.1402186666667,-114.083450777778",140.4,1.43
L302973,"49.113,-110.469",T0J2P0,"50.063312,-110.781911",163.86,1.82
L990052,"50.7621353,-111.5173848",T0J2P0,"50.063312,-110.781911",120.5,1.35
L421273,"50.5720852,-111.897085",T0J2P0,"50.063312,-110.781911",99.96,1.02
L1146957,"49.7988156,-112.1181715",T0J2P0,"50.063312,-110.781911",124.39,1.41
L4466597,"50.6996822,-111.6743664",T0J2P0,"50.063312,-110.781911",104.36,1.15
L864644,"49.3576797,-111.6577113",T0J2P0,"50.063312,-110.781911",141.39,1.61
L1484159,"49.8282387,-111.9750166",T0J2P0,"50.063312,-110.781911",111.62,1.24
L351687,"50.44625,-111.911062",T0J2P0,"50.063312,-110.781911",113.18,1.17
L785676,"50.4124558,-111.9458771",T0J2P0,"50.063312,-110.781911",100.98,1.17
L1466232,"49.7149733,-112.0704314",T0J2P0,"50.063312,-110.781911",134.47,1.52
L386129,"50.4452621,-112.1044922",T0J2P0,"50.063312,-110.781911",124.95,1.32
L2337060,"50.53764,-111.8083911",T0J2P0,"50.063312,-110.781911",92.48,0.92
L923233,"50.5939444,-111.8950653",T0J2P0,"50.063312,-110.781911",101.47,1
L1565414,"50.5886862,-112.1346188",T0J2P0,"50.063312,-110.781911",117.91,1.32
L892153,"50.6188789,-111.957196",T0J2P0,"50.063312,-110.781911",115.18,1.15
L2188240,"49.3906418,-111.4399052",T0J2P0,"50.063312,-110.781911",126.59,1.36
L3376674,"49.8122625,-112.170964",T0J2P0,"50.063312,-110.781911",128.49,1.45
L4964456,"50.8495834,-110.6969338",T0J2P0,"50.063312,-110.781911",140.35,1.44
L4656114,"50.615625,-111.8291903",T0J2P0,"50.063312,-110.781911",104.26,1.1
L4466628,"50.8400227,-111.6128258",T0J2P0,"50.063312,-110.781911",125.6,1.32
L4616800,"50.3683502,-112.2872686",T0J2P0,"50.063312,-110.781911",152.46,1.63
L2305834,"49.2111494,-111.0755968",T0J2P0,"50.063312,-110.781911",125.51,1.43
L601255,"50.9663328,-110.0302166",T0J2P0,"50.063312,-110.781911",155.66,1.63
L4964479,"50.9004252,-110.2959226",T0J2P0,"50.063312,-110.781911",155.36,1.65
L421278,"50.5002574,-112.0693392",T0J2P0,"50.063312,-110.781911",117.86,1.27
L4582399,"49.4777798,-111.4407353",T0J2P0,"50.063312,-110.781911",113.08,1.26
L2526480,"50.5433266,-111.6406631",T0J2P0,"50.063312,-110.781911",85.61,0.9
L2081640,"49.4234806,-111.3510704",T0J2P0,"50.063312,-110.781911",116.46,1.28
L4656111,"50.604214,-111.8851304",T0J2P0,"50.063312,-110.781911",102.81,1.03
L4458709,"49.7901238,-112.1496123",T0J2P0,"50.063312,-110.781911",124.94,1.41
L2565176,"50.6798726,-111.9781494",T0J2P0,"50.063312,-110.781911",113.79,1.11
L4840421,"50.3969948,-111.8517315",T0J2P0,"50.063312,-110.781911",94.74,1.04
L3040871,"50.5674907,-111.9149874",T0J2P0,"50.063312,-110.781911",102.45,1.09
L4731733,"49.0578107,-110.6972498",T0J2P0,"50.063312,-110.781911",129.56,1.57
L3993742,"50.57498,-111.69066",T0J2P0,"50.063312,-110.781911",90.53,0.95
L3656850,"50.40402,-111.90833",T0J2P0,"50.063312,-110.781911",100.59,1.17
L2474061,"50.4003117,-111.8971467",T0J2P0,"50.063312,-110.781911",100.44,1.15
L2512264,"50.155126,-112.3025894",T0J2P0,"50.063312,-110.781911",123.6,1.29
L4466595,"50.7310736,-111.9053107",T0J2P0,"50.063312,-110.781911",116.93,1.18
L2864646,"50.4758791,-111.732502",T0J2P0,"50.063312,-110.781911",91.32,0.99
L4508599,"50.3709369,-111.8451226",T0J2P0,"50.063312,-110.781911",94.8,1.07
L4155593,"50.5772158,-111.8857701",T0J2P0,"50.063312,-110.781911",99.62,1.02
L4382893,"50.365996,-111.897769",T0J2P0,"50.063312,-110.781911",100.43,1.14
L5124731,"50.492133,-111.9309664",T0J2P0,"50.063312,-110.781911",109.71,1.15
L4865832,"50.9547629,-110.0136539",T0J2P0,"50.063312,-110.781911",155.37,1.64
L4589092,"50.6649002,-112.1091485",T0J2P0,"50.063312,-110.781911",118.03,1.14
L2435412,"50.4738398,-112.0183289",T0J2P0,"50.063312,-110.781911",117.33,1.21
L4487220,"50.0692514,-112.1077819",T0J2P0,"50.063312,-110.781911",107.65,1.15
L5907872,"49.2051186,-111.566396",T0J2P0,"50.063312,-110.781911",158.49,1.74
L2565189,"50.2451638,-112.0790488",T0J2P0,"50.063312,-110.781911",118.68,1.23
L7138743,"49.2683996,-110.6339389",T0J2P0,"50.063312,-110.781911",117.36,1.36
L4686415,"49.6025058,-112.1877265",T0J2P0,"50.063312,-110.781911",145.45,1.61
L7432409,"50.5662572,-111.8703461",T0J2P0,"50.063312,-110.781911",99.52,1.04
L4466591,"50.368328,-112.0893183",T0J2P0,"50.063312,-110.781911",113.89,1.28
L3444215,"50.3592066,-113.9886475",T2N0V6,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N4T6,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N2A7,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N4C2,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N4G7,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N1N4,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N0C7,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N3X5,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N0Z5,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N3Z8,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N3P7,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N1Y8,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N0A5,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N0A8,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N0Z9,"51.0630699375,-114.1062215625",106.28,1.17
L3444215,"50.3592066,-113.9886475",T2N1Y7,"51.0630699375,-114.1062215625",106.28,1.17
L624083,"50.5969496,-114.9880251",T2N0V6,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N4T6,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N2A7,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N4C2,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N4G7,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N1N4,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N0C7,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N3X5,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N0Z5,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N3Z8,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N3P7,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N1Y8,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N0A5,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N0A8,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N0Z9,"51.0630699375,-114.1062215625",NA,NA
L624083,"50.5969496,-114.9880251",T2N1Y7,"51.0630699375,-114.1062215625",NA,NA
L3850381,"51.0668712,-115.2050561",T2N0V6,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N4T6,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N2A7,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N4C2,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N4G7,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N1N4,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N0C7,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N3X5,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N0Z5,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N3Z8,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N3P7,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N1Y8,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N0A5,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N0A8,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N0Z9,"51.0630699375,-114.1062215625",88.23,0.98
L3850381,"51.0668712,-115.2050561",T2N1Y7,"51.0630699375,-114.1062215625",88.23,0.98
L249610,"51.052159,-115.1853805",T2N0V6,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N4T6,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N2A7,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N4C2,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N4G7,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N1N4,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N0C7,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N3X5,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N0Z5,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N3Z8,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N3P7,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N1Y8,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N0A5,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N0A8,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N0Z9,"51.0630699375,-114.1062215625",83.69,0.87
L249610,"51.052159,-115.1853805",T2N1Y7,"51.0630699375,-114.1062215625",83.69,0.87
L1438303,"51.9357074,-112.9615576",T2N0V6,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N4T6,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N2A7,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N4C2,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N4G7,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N1N4,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N0C7,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N3X5,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N0Z5,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N3Z8,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N3P7,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N1Y8,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N0A5,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N0A8,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N0Z9,"51.0630699375,-114.1062215625",178.97,1.93
L1438303,"51.9357074,-112.9615576",T2N1Y7,"51.0630699375,-114.1062215625",178.97,1.93
L988020,"50.8717069,-112.3767705",T2N0V6,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N4T6,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N2A7,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N4C2,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N4G7,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N1N4,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N0C7,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N3X5,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N0Z5,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N3Z8,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N3P7,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N1Y8,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N0A5,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N0A8,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N0Z9,"51.0630699375,-114.1062215625",145.74,1.64
L988020,"50.8717069,-112.3767705",T2N1Y7,"51.0630699375,-114.1062215625",145.74,1.64
L5444001,"50.9329951,-115.1476831",T2N0V6,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N4T6,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N2A7,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N4C2,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N4G7,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N1N4,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N0C7,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N3X5,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N0Z5,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N3Z8,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N3P7,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N1Y8,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N0A5,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N0A8,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N0Z9,"51.0630699375,-114.1062215625",93.71,1.05
L5444001,"50.9329951,-115.1476831",T2N1Y7,"51.0630699375,-114.1062215625",93.71,1.05
L1515994,"50.918617,-115.1461441",T2N0V6,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N4T6,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N2A7,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N4C2,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N4G7,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N1N4,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N0C7,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N3X5,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N0Z5,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N3Z8,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N3P7,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N1Y8,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N0A5,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N0A8,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N0Z9,"51.0630699375,-114.1062215625",95.55,1.08
L1515994,"50.918617,-115.1461441",T2N1Y7,"51.0630699375,-114.1062215625",95.55,1.08
L1547919,"51.5833882,-112.5291807",T2N0V6,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N4T6,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N2A7,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N4C2,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N4G7,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N1N4,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N0C7,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N3X5,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N0Z5,"51.0630699375,-114.1062215625",161.84,1.92
L1547919,"51.5833882,-112.5291807",T2N3Z8,"51.0630699375,-114.1062215625",161.84,1.92
