locality_id,hot_loc,postal_code,pc_loc,km,hours
L1640801,"53.5411213,-113.4590958",T6J1N2,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J2S8,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J7G1,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J5N8,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J6M9,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J5N4,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J2K7,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J4T9,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J7J5,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J5L1,"53.4569538181818,-113.514574727273",15.9,0.42
L1640801,"53.5411213,-113.4590958",T6J4Z4,"53.4569538181818,-113.514574727273",15.9,0.42
L6352483,"53.4970789,-113.4369037",T6J1N2,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J2S8,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J7G1,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J5N8,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J6M9,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J5N4,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J2K7,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J4T9,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J7J5,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J5L1,"53.4569538181818,-113.514574727273",10.15,0.28
L6352483,"53.4970789,-113.4369037",T6J4Z4,"53.4569538181818,-113.514574727273",10.15,0.28
L3653399,"53.5554329,-113.3038473",T6J1N2,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J2S8,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J7G1,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J5N8,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J6M9,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J5N4,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J2K7,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J4T9,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J7J5,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J5L1,"53.4569538181818,-113.514574727273",29.21,0.44
L3653399,"53.5554329,-113.3038473",T6J4Z4,"53.4569538181818,-113.514574727273",29.21,0.44
L3613580,"53.513028,-113.472125",T6J1N2,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J2S8,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J7G1,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J5N8,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J6M9,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J5N4,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J2K7,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J4T9,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J7J5,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J5L1,"53.4569538181818,-113.514574727273",9.77,0.29
L3613580,"53.513028,-113.472125",T6J4Z4,"53.4569538181818,-113.514574727273",9.77,0.29
L3328414,"53.6315945,-113.639338",T6J1N2,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J2S8,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J7G1,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J5N8,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J6M9,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J5N4,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J2K7,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J4T9,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J7J5,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J5L1,"53.4569538181818,-113.514574727273",36.38,0.56
L3328414,"53.6315945,-113.639338",T6J4Z4,"53.4569538181818,-113.514574727273",36.38,0.56
L1835189,"53.5844508,-113.5479951",T6J1N2,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J2S8,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J7G1,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J5N8,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J6M9,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J5N4,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J2K7,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J4T9,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J7J5,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J5L1,"53.4569538181818,-113.514574727273",17.95,0.53
L1835189,"53.5844508,-113.5479951",T6J4Z4,"53.4569538181818,-113.514574727273",17.95,0.53
L4142794,"53.3603551,-113.7077075",T6J1N2,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J2S8,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J7G1,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J5N8,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J6M9,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J5N4,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J2K7,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J4T9,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J7J5,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J5L1,"53.4569538181818,-113.514574727273",32.99,0.51
L4142794,"53.3603551,-113.7077075",T6J4Z4,"53.4569538181818,-113.514574727273",32.99,0.51
L1094633,"53.4791587,-113.3583069",T6J1N2,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J2S8,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J7G1,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J5N8,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J6M9,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J5N4,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J2K7,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J4T9,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J7J5,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J5L1,"53.4569538181818,-113.514574727273",15.48,0.35
L1094633,"53.4791587,-113.3583069",T6J4Z4,"53.4569538181818,-113.514574727273",15.48,0.35
L4159161,"53.5260817,-113.4775472",T6J1N2,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J2S8,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J7G1,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J5N8,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J6M9,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J5N4,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J2K7,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J4T9,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J7J5,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J5L1,"53.4569538181818,-113.514574727273",10.67,0.34
L4159161,"53.5260817,-113.4775472",T6J4Z4,"53.4569538181818,-113.514574727273",10.67,0.34
L6591464,"53.5121111,-113.3332336",T6J1N2,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J2S8,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J7G1,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J5N8,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J6M9,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J5N4,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J2K7,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J4T9,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J7J5,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J5L1,"53.4569538181818,-113.514574727273",21.55,0.3
L6591464,"53.5121111,-113.3332336",T6J4Z4,"53.4569538181818,-113.514574727273",21.55,0.3
L4464647,"53.5005172,-113.671267",T6J1N2,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J2S8,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J7G1,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J5N8,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J6M9,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J5N4,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J2K7,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J4T9,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J7J5,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J5L1,"53.4569538181818,-113.514574727273",19.29,0.37
L4464647,"53.5005172,-113.671267",T6J4Z4,"53.4569538181818,-113.514574727273",19.29,0.37
L3508301,"53.5798946,-113.3733916",T6J1N2,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J2S8,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J7G1,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J5N8,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J6M9,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J5N4,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J2K7,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J4T9,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J7J5,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J5L1,"53.4569538181818,-113.514574727273",31.49,0.44
L3508301,"53.5798946,-113.3733916",T6J4Z4,"53.4569538181818,-113.514574727273",31.49,0.44
L6125708,"53.525679,-113.4977925",T6J1N2,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J2S8,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J7G1,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J5N8,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J6M9,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J5N4,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J2K7,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J4T9,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J7J5,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J5L1,"53.4569538181818,-113.514574727273",10.3,0.3
L6125708,"53.525679,-113.4977925",T6J4Z4,"53.4569538181818,-113.514574727273",10.3,0.3
L9365448,"53.6189626,-113.6179761",T6J1N2,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J2S8,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J7G1,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J5N8,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J6M9,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J5N4,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J2K7,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J4T9,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J7J5,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J5L1,"53.4569538181818,-113.514574727273",34.29,0.5
L9365448,"53.6189626,-113.6179761",T6J4Z4,"53.4569538181818,-113.514574727273",34.29,0.5
L2677947,"53.4883775,-113.683337",T6J1N2,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J2S8,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J7G1,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J5N8,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J6M9,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J5N4,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J2K7,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J4T9,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J7J5,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J5L1,"53.4569538181818,-113.514574727273",18.74,0.36
L2677947,"53.4883775,-113.683337",T6J4Z4,"53.4569538181818,-113.514574727273",18.74,0.36
L6265696,"53.4078281,-113.7583466",T6J1N2,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J2S8,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J7G1,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J5N8,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J6M9,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J5N4,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J2K7,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J4T9,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J7J5,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J5L1,"53.4569538181818,-113.514574727273",28.11,0.44
L6265696,"53.4078281,-113.7583466",T6J4Z4,"53.4569538181818,-113.514574727273",28.11,0.44
L6976696,"53.4684476,-113.4041405",T6J1N2,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J2S8,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J7G1,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J5N8,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J6M9,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J5N4,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J2K7,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J4T9,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J7J5,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J5L1,"53.4569538181818,-113.514574727273",9.66,0.3
L6976696,"53.4684476,-113.4041405",T6J4Z4,"53.4569538181818,-113.514574727273",9.66,0.3
L3546596,"53.494301,-113.6755854",T6J1N2,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J2S8,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J7G1,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J5N8,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J6M9,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J5N4,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J2K7,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J4T9,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J7J5,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J5L1,"53.4569538181818,-113.514574727273",18.44,0.33
L3546596,"53.494301,-113.6755854",T6J4Z4,"53.4569538181818,-113.514574727273",18.44,0.33
L3691228,"53.3506367,-113.7121296",T6J1N2,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J2S8,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J7G1,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J5N8,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J6M9,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J5N4,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J2K7,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J4T9,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J7J5,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J5L1,"53.4569538181818,-113.514574727273",27.2,0.39
L3691228,"53.3506367,-113.7121296",T6J4Z4,"53.4569538181818,-113.514574727273",27.2,0.39
L4012671,"53.4832959,-113.2440019",T6J1N2,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J2S8,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J7G1,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J5N8,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J6M9,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J5N4,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J2K7,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J4T9,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J7J5,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J5L1,"53.4569538181818,-113.514574727273",26.41,0.42
L4012671,"53.4832959,-113.2440019",T6J4Z4,"53.4569538181818,-113.514574727273",26.41,0.42
L4276056,"53.5208954,-113.4742427",T6J1N2,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J2S8,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J7G1,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J5N8,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J6M9,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J5N4,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J2K7,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J4T9,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J7J5,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J5L1,"53.4569538181818,-113.514574727273",10.49,0.33
L4276056,"53.5208954,-113.4742427",T6J4Z4,"53.4569538181818,-113.514574727273",10.49,0.33
L4805688,"53.616975,-113.567161",T6J1N2,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J2S8,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J7G1,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J5N8,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J6M9,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J5N4,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J2K7,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J4T9,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J7J5,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J5L1,"53.4569538181818,-113.514574727273",37.93,0.52
L4805688,"53.616975,-113.567161",T6J4Z4,"53.4569538181818,-113.514574727273",37.93,0.52
L3918574,"53.5594592,-113.4450645",T6J1N2,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J2S8,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J7G1,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J5N8,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J6M9,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J5N4,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J2K7,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J4T9,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J7J5,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J5L1,"53.4569538181818,-113.514574727273",18.35,0.46
L3918574,"53.5594592,-113.4450645",T6J4Z4,"53.4569538181818,-113.514574727273",18.35,0.46
L4102683,"53.5381013,-113.5590434",T6J1N2,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J2S8,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J7G1,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J5N8,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J6M9,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J5N4,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J2K7,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J4T9,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J7J5,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J5L1,"53.4569538181818,-113.514574727273",15.26,0.34
L4102683,"53.5381013,-113.5590434",T6J4Z4,"53.4569538181818,-113.514574727273",15.26,0.34
L4226433,"53.4826319,-113.6305296",T6J1N2,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J2S8,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J7G1,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J5N8,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J6M9,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J5N4,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J2K7,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J4T9,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J7J5,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J5L1,"53.4569538181818,-113.514574727273",17.99,0.34
L4226433,"53.4826319,-113.6305296",T6J4Z4,"53.4569538181818,-113.514574727273",17.99,0.34
